"","Timestamp","MonitorID","Raw","BatteryVoltage","SensorType","CurrentHour","HourCount","EventCount","HourlyPulses"
"72413",2012-01-19 15:28:00,13,NA,9.63595348101976,0,15,NA,4,21
"72513",2012-01-20 14:36:00,13,NA,10.465903972553,0,14,NA,5,23
"72713",2012-01-21 15:52:00,13,NA,9.73974953066381,0,15,NA,4,22
"72813",2012-01-22 12:58:00,13,NA,10.3170480594039,0,12,NA,5,23
"72913",2012-01-23 16:56:00,13,NA,9.7171835695593,0,16,NA,4,22
"73013",2012-01-24 16:19:00,13,NA,9.8467211995292,0,16,NA,4,22
"73117",2012-01-25 15:13:00,13,NA,9.91808042444113,0,15,NA,4,22
"73215",2012-01-26 17:14:00,13,NA,10.4005906952098,0,17,NA,5,23
"73313",2012-01-27 14:38:00,13,NA,9.71649079716,0,14,NA,4,21
"73413",2012-01-28 13:39:00,13,NA,9.77073905712643,0,13,NA,4,21
"73513",2012-01-29 16:22:00,13,NA,9.21779626680084,0,16,NA,4,20
"73613",2012-01-30 14:16:00,13,NA,8.44058609511793,0,14,NA,3,19
"73713",2012-01-31 15:44:00,13,NA,9.17197475274569,0,15,NA,4,20
"73813",2012-02-01 16:06:00,13,NA,10.0504500901984,0,16,NA,4,22
"73913",2012-02-02 14:36:00,13,NA,10.1518697371981,0,14,NA,4,22
"74117",2012-02-03 17:11:00,13,NA,9.16615583379919,0,17,NA,4,20
"74313",2012-02-04 14:02:00,13,NA,9.33718415033828,0,14,NA,4,21
"74413",2012-02-05 16:41:00,13,NA,8.83723695114954,0,16,NA,3,20
"74513",2012-02-06 17:38:00,13,NA,9.0538758977293,0,17,NA,4,20
"74613",2012-02-07 09:58:00,13,NA,9.25846913037407,0,9,NA,4,19
"74713",2012-02-08 17:42:00,13,NA,9.76944894805678,0,17,NA,4,19
"74813",2012-02-09 10:56:00,13,NA,9.15337517821118,0,10,NA,4,20
"74913",2012-02-10 13:51:00,13,NA,8.50209400780442,0,13,NA,3,19
"75013",2012-02-11 12:08:00,13,NA,8.36851366239533,0,12,NA,3,18
"75117",2012-02-12 13:06:00,13,NA,8.58262854328534,0,13,NA,3,18
"75214",2012-02-13 17:34:00,13,NA,9.32812192553068,0,17,NA,4,19
"75313",2012-02-14 10:57:00,13,NA,9.1872411469263,0,10,NA,4,18
"75413",2012-02-15 14:58:00,13,NA,9.343644983569,0,14,NA,4,19
"75613",2012-02-16 11:10:00,13,NA,9.169674896446,0,11,NA,3,20
"75713",2012-02-17 13:55:00,13,NA,9.4573367743529,0,13,NA,4,20
"75813",2012-02-18 15:52:00,13,NA,9.23235910121321,0,15,NA,4,20
"75913",2012-02-19 13:49:00,13,NA,8.88079245740525,0,13,NA,3,19
"76013",2012-02-20 11:52:00,13,NA,8.97751357936506,0,11,NA,3,19
"76113",2012-02-21 15:34:00,13,NA,9.45893035162963,0,15,NA,4,20
"76313",2012-02-22 17:06:00,13,NA,8.7725240322797,0,17,NA,3,19
"76513",2012-02-23 17:53:00,13,NA,8.71615259633843,0,17,NA,3,19
"76713",2012-02-24 11:11:00,13,NA,8.88355668376593,0,11,NA,3,19
"76813",2012-02-25 16:51:00,13,NA,8.88693645314567,0,16,NA,3,20
"76913",2012-02-26 11:09:00,13,NA,9.76365229937015,0,11,NA,4,21
"77013",2012-02-27 09:25:00,13,NA,9.22235938846518,0,9,NA,3,20
"77116",2012-02-28 12:42:00,13,NA,9.52246238563303,0,12,NA,4,21
"77214",2012-02-29 09:12:00,13,NA,9.09177091087015,0,9,NA,3,20
"77313",2012-03-01 10:26:00,13,NA,9.36161302410477,0,10,NA,4,20
"77413",2012-03-02 13:23:00,13,NA,9.30009846873778,0,13,NA,4,20
"77513",2012-03-03 17:44:00,13,NA,9.57452636649599,0,17,NA,4,20
"77713",2012-03-04 15:04:00,13,NA,9.34509714102711,0,15,NA,4,20
"77913",2012-03-05 09:13:00,13,NA,8.59843302923129,0,9,NA,3,18
"78117",2012-03-06 15:48:00,13,NA,8.96044057801333,0,15,NA,3,19
"78214",2012-03-07 14:26:00,13,NA,9.24592900620108,0,14,NA,4,20
"78413",2012-03-08 15:27:00,13,NA,9.31146224701245,0,15,NA,4,19
"78513",2012-03-09 17:08:00,13,NA,8.47032703819037,0,17,NA,3,17
"78613",2012-03-10 10:00:00,13,NA,9.37518959483353,0,10,NA,4,20
"78713",2012-03-11 10:32:00,13,NA,9.7111250316554,0,10,NA,4,21
"78813",2012-03-12 15:08:00,13,NA,8.886246394172,0,15,NA,3,18
"78913",2012-03-13 17:26:00,13,NA,9.72393765002151,0,17,NA,4,20
"79013",2012-03-14 14:39:00,13,NA,9.24498288376859,0,14,NA,3,19
"79117",2012-03-15 12:43:00,13,NA,9.77123995303505,0,12,NA,4,21
"79214",2012-03-16 12:50:00,13,NA,9.51312870561858,0,12,NA,4,20
"79313",2012-03-17 12:54:00,13,NA,9.25785150050061,0,12,NA,3,19
"79413",2012-03-18 18:38:00,13,NA,9.06790884551387,0,18,NA,3,19
"79513",2012-03-19 13:23:00,13,NA,9.04108271582273,0,13,NA,3,19
"79613",2012-03-20 16:07:00,13,NA,9.86747532774909,0,16,NA,4,21
"79813",2012-03-21 10:32:00,13,NA,9.69156178354613,0,10,NA,4,21
"79913",2012-03-22 18:13:00,13,NA,9.38193142384821,0,18,NA,4,20
"80117",2012-03-23 13:47:00,13,NA,8.87482449761126,0,13,NA,3,19
"80214",2012-03-24 16:59:00,13,NA,9.26919852239805,0,16,NA,4,20
"80413",2012-03-25 12:25:00,13,NA,9.56066538501764,0,12,NA,4,20
"80513",2012-03-26 13:55:00,13,NA,9.44244973897546,0,13,NA,4,20
"80613",2012-03-27 12:01:00,13,NA,9.2110860348567,0,12,NA,3,20
"80713",2012-03-28 14:37:00,13,NA,9.2058432515002,0,14,NA,3,20
"80813",2012-03-29 14:29:00,13,NA,8.79601916514256,0,14,NA,3,19
"80913",2012-03-30 12:27:00,13,NA,9.13346860876265,0,12,NA,3,19
"81013",2012-03-31 18:51:00,13,NA,9.4765624514263,0,18,NA,4,20
"81213",2012-04-01 10:28:00,13,NA,9.53849718905946,0,10,NA,4,20
"81313",2012-04-02 16:32:00,13,NA,9.75471472197149,0,16,NA,4,21
"81413",2012-04-03 10:47:00,13,NA,9.63409352654717,0,10,NA,4,20
"81513",2012-04-04 18:42:00,13,NA,9.57500812076939,0,18,NA,4,20
"81613",2012-04-05 14:24:00,13,NA,9.58270500634783,0,14,NA,4,20
"81713",2012-04-06 14:44:00,13,NA,9.57220078616947,0,14,NA,4,20
"81813",2012-04-07 18:17:00,13,NA,9.56124537505314,0,18,NA,4,21
"82013",2012-04-08 13:09:00,13,NA,9.46736363762014,0,13,NA,4,20
"82117",2012-04-09 15:23:00,13,NA,10.1163771692212,0,15,NA,4,21
"82214",2012-04-10 16:49:00,13,NA,9.45350905164669,0,16,NA,4,20
"82313",2012-04-11 13:30:00,13,NA,9.16407696452928,0,13,NA,3,20
"82513",2012-04-12 13:09:00,13,NA,9.01668701182194,0,13,NA,3,19
"82613",2012-04-13 17:50:00,13,NA,9.12602899476502,0,17,NA,3,20
"82713",2012-04-14 10:06:00,13,NA,9.6999653031563,0,10,NA,4,21
"82813",2012-04-15 15:00:00,13,NA,9.38218934627397,0,15,NA,4,20
"82913",2012-04-16 11:51:00,13,NA,9.44685419040335,0,11,NA,4,20
"83013",2012-04-17 16:58:00,13,NA,8.86137055513826,0,16,NA,3,19
"83213",2012-04-18 18:20:00,13,NA,9.64916614196286,0,18,NA,4,20
"83313",2012-04-19 16:34:00,13,NA,9.7892511031062,0,16,NA,4,21
"83413",2012-04-20 18:38:00,13,NA,9.65110228913639,0,18,NA,4,20
"83613",2012-04-21 13:39:00,13,NA,10.035915693144,0,13,NA,4,21
"83813",2012-04-22 16:50:00,13,NA,9.17085645113013,0,16,NA,3,20
"83913",2012-04-23 17:44:00,13,NA,9.93502716291334,0,17,NA,4,21
"84013",2012-04-24 16:31:00,13,NA,9.48212200015787,0,16,NA,4,20
"84117",2012-04-25 15:15:00,13,NA,9.51296887269011,0,15,NA,4,20
"84215",2012-04-26 11:24:00,13,NA,9.53010485745884,0,11,NA,4,20
"84313",2012-04-27 10:07:00,13,NA,9.84630799912904,0,10,NA,4,21
"84413",2012-04-28 18:19:00,13,NA,9.7225811202797,0,18,NA,4,21
"84513",2012-04-29 16:09:00,13,NA,8.94537335617693,0,16,NA,3,19
"84613",2012-04-30 15:47:00,13,NA,8.97059244566445,0,15,NA,3,19
"84713",2012-05-01 18:42:00,13,NA,9.34962560997298,0,18,NA,4,21
"84813",2012-05-02 11:44:00,13,NA,9.99428954960473,0,11,NA,5,22
"84913",2012-05-03 18:44:00,13,NA,10.0491528299185,0,18,NA,5,22
"85013",2012-05-04 17:23:00,13,NA,9.31265299092108,0,17,NA,3,20
"85116",2012-05-05 18:06:00,13,NA,9.61548466386673,0,18,NA,4,21
"85214",2012-05-06 11:29:00,13,NA,9.91750680108275,0,11,NA,4,21
"85313",2012-05-07 16:27:00,13,NA,8.81761843469726,0,16,NA,3,19
"85513",2012-05-08 11:28:00,13,NA,10.1807813890888,0,11,NA,4,22
"85713",2012-05-09 16:04:00,13,NA,10.0264966659746,0,16,NA,4,22
"85913",2012-05-10 11:49:00,13,NA,10.1193454967752,0,11,NA,5,22
"86013",2012-05-11 13:39:00,13,NA,9.40590435591164,0,13,NA,4,21
"86213",2012-05-12 13:27:00,13,NA,9.53963738950053,0,13,NA,4,21
"86313",2012-05-13 10:18:00,13,NA,9.63542977331818,0,10,NA,4,21
"86413",2012-05-14 10:32:00,13,NA,9.37418326626039,0,10,NA,4,21
"86513",2012-05-15 11:12:00,13,NA,9.4930634260002,0,11,NA,4,21
"86713",2012-05-16 16:42:00,13,NA,9.14371263451191,0,16,NA,4,20
"86813",2012-05-17 13:36:00,13,NA,7.80259913619807,0,13,NA,2,18
"86913",2012-05-18 16:10:00,13,NA,9.26181135695601,0,16,NA,4,20
"87013",2012-05-19 11:52:00,13,NA,9.22318608444834,0,11,NA,4,20
"87213",2012-05-20 11:21:00,13,NA,7.77105992617445,0,11,NA,2,17
"87313",2012-05-21 10:02:00,13,NA,9.30462176916803,0,10,NA,4,20
"87413",2012-05-22 18:08:00,13,NA,9.44783165109654,0,18,NA,4,20
"87613",2012-05-23 14:18:00,13,NA,9.21149550309021,0,14,NA,4,20
"87713",2012-05-24 14:24:00,13,NA,8.56004472009795,0,14,NA,3,19
"87813",2012-05-25 12:58:00,13,NA,8.69640579682326,0,12,NA,3,19
"87913",2012-05-26 15:09:00,13,NA,8.77836282433201,0,15,NA,3,18
"88013",2012-05-27 18:42:00,13,NA,9.09180689599384,0,18,NA,3,19
"88116",2012-05-28 16:00:00,13,NA,8.74074416254104,0,16,NA,3,18
"88214",2012-05-29 14:59:00,13,NA,9.12021633349941,0,14,NA,4,19
"88413",2012-05-30 15:52:00,13,NA,8.99900666199425,0,15,NA,4,19
"88513",2012-05-31 16:04:00,13,NA,8.57117198194377,0,16,NA,4,17
"88713",2012-06-01 15:53:00,13,NA,8.98427407456541,0,15,NA,4,18
"88813",2012-06-02 16:33:00,13,NA,9.33278086561224,0,16,NA,5,18
"88913",2012-06-03 13:20:00,13,NA,9.08709453909383,0,13,NA,4,18
"89013",2012-06-04 14:10:00,13,NA,8.71633378334503,0,14,NA,4,17
"89117",2012-06-05 15:54:00,13,NA,9.08960322123578,0,15,NA,5,18
"89214",2012-06-06 16:52:00,13,NA,8.51559225867481,0,16,NA,3,17
"89313",2012-06-07 16:20:00,13,NA,9.40451783606176,0,16,NA,3,20
"89413",2012-06-08 16:54:00,13,NA,9.12523931995092,0,16,NA,4,18
"89513",2012-06-09 16:57:00,13,NA,9.12925788305011,0,16,NA,3,19
"89613",2012-06-10 17:40:00,13,NA,9.5327794647892,0,17,NA,4,20
"89713",2012-06-11 11:17:00,13,NA,9.76476223757382,0,11,NA,5,21
"89813",2012-06-12 17:57:00,13,NA,9.16912893341285,0,17,NA,4,19
"90013",2012-06-13 17:50:00,13,NA,9.39070053325988,0,17,NA,5,18
"90116",2012-06-14 17:49:00,13,NA,8.66538103458893,0,17,NA,4,17
"90313",2012-06-15 13:27:00,13,NA,8.11049232459627,0,13,NA,4,16
"90513",2012-06-16 14:04:00,13,NA,9.00785989077418,0,14,NA,3,20
"90613",2012-06-17 11:32:00,13,NA,8.86587404178547,0,11,NA,3,19
"90713",2012-06-18 10:04:00,13,NA,9.36674759849087,0,10,NA,4,20
"90913",2012-06-19 13:00:00,13,NA,9.46878591568781,0,13,NA,4,20
"91013",2012-06-20 10:50:00,13,NA,9.20850136690047,0,10,NA,3,20
"91117",2012-06-21 10:05:00,13,NA,9.86456108836737,0,10,NA,4,21
"91214",2012-06-22 12:00:00,13,NA,10.0365917009613,0,12,NA,4,21
"91313",2012-06-23 16:28:00,13,NA,10.2351861044324,0,16,NA,5,21
"91513",2012-06-24 10:37:00,13,NA,9.83582289768015,0,10,NA,4,21
"91613",2012-06-25 18:01:00,13,NA,8.96719614611486,0,18,NA,3,20
"91713",2012-06-26 13:19:00,13,NA,10.2050749632487,0,13,NA,4,22
"91813",2012-06-27 15:31:00,13,NA,9.7969403479849,0,15,NA,4,20
"91913",2012-06-28 13:20:00,13,NA,10.2293648414813,0,13,NA,5,21
"92013",2012-06-29 16:39:00,13,NA,9.5857164303535,0,16,NA,4,20
"92116",2012-06-30 15:08:00,13,NA,8.80390738168613,0,15,NA,3,19
"92313",2012-07-01 12:03:00,13,NA,8.07018518707837,0,12,NA,2,18
"92413",2012-07-02 18:38:00,13,NA,9.4781120726176,0,18,NA,4,20
"92513",2012-07-03 11:17:00,13,NA,9.39545958945517,0,11,NA,4,20
"92713",2012-07-04 18:36:00,13,NA,8.1043884251422,0,18,NA,3,18
"92813",2012-07-05 12:30:00,13,NA,8.77427876481326,0,12,NA,3,19
"92913",2012-07-06 17:43:00,13,NA,8.85109822196487,0,17,NA,3,19
"93013",2012-07-07 13:52:00,13,NA,9.17948422409509,0,13,NA,4,18
"93113",2012-07-08 15:38:00,13,NA,9.39261489969808,0,15,NA,4,20
"93213",2012-07-09 16:26:00,13,NA,8.86793926023074,0,16,NA,3,19
"93313",2012-07-10 15:40:00,13,NA,8.83728052708979,0,15,NA,3,19
"93413",2012-07-11 16:21:00,13,NA,8.22065522943091,0,16,NA,2,18
"93513",2012-07-12 14:42:00,13,NA,8.35407761055075,0,14,NA,3,17
"93713",2012-07-13 14:24:00,13,NA,9.81295558062221,0,14,NA,5,21
"93813",2012-07-14 10:15:00,13,NA,9.17838299170884,0,10,NA,3,20
"93913",2012-07-15 14:25:00,13,NA,9.36134499258258,0,14,NA,4,20
"94013",2012-07-16 18:50:00,13,NA,8.0977737079782,0,18,NA,2,18
"94116",2012-07-17 16:44:00,13,NA,10.6197989687729,0,16,NA,6,22
"94214",2012-07-18 17:51:00,13,NA,8.36601679194158,0,17,NA,3,18
"94313",2012-07-19 13:42:00,13,NA,9.43851119735886,0,13,NA,4,20
"94513",2012-07-20 17:31:00,13,NA,7.88736448549997,0,17,NA,2,17
"94613",2012-07-21 14:21:00,13,NA,9.82181369299365,0,14,NA,5,21
"94813",2012-07-22 12:23:00,13,NA,9.63504214723012,0,12,NA,5,20
"94913",2012-07-23 17:10:00,13,NA,8.94253304031585,0,17,NA,3,19
"95013",2012-07-24 16:31:00,13,NA,9.51933224119434,0,16,NA,4,20
"95116",2012-07-25 13:19:00,13,NA,9.59881797837093,0,13,NA,4,20
"95214",2012-07-26 16:50:00,13,NA,9.17884078219869,0,16,NA,3,19
"95413",2012-07-27 13:02:00,13,NA,9.17711182164637,0,13,NA,4,20
"95513",2012-07-28 10:18:00,13,NA,9.3785119230997,0,10,NA,4,20
"95713",2012-07-29 14:27:00,13,NA,8.68965003337944,0,14,NA,3,18
"95813",2012-07-30 13:47:00,13,NA,8.66840558619965,0,13,NA,3,18
"96013",2012-07-31 14:46:00,13,NA,8.73471403761683,0,14,NA,3,19
"96116",2012-08-01 15:45:00,13,NA,9.45473441486056,0,15,NA,4,20
"96313",2012-08-02 13:39:00,13,NA,7.89988193070795,0,13,NA,2,18
"96413",2012-08-03 15:01:00,13,NA,10.5357396926163,0,15,NA,6,23
"96513",2012-08-04 15:13:00,13,NA,8.13686563887711,0,15,NA,3,18
"96613",2012-08-05 12:14:00,13,NA,9.66917580732355,0,12,NA,4,21
"96713",2012-08-06 18:39:00,13,NA,10.2209715984104,0,18,NA,5,22
"96813",2012-08-07 18:06:00,13,NA,8.68489150288801,0,18,NA,3,19
"97013",2012-08-08 10:07:00,13,NA,8.96236471973408,0,10,NA,3,20
"97116",2012-08-09 18:52:00,13,NA,9.11418878399534,0,18,NA,4,20
"97214",2012-08-10 14:27:00,13,NA,8.85834078894001,0,14,NA,3,20
"97413",2012-08-11 16:08:00,13,NA,9.58470955303105,0,16,NA,4,21
"97513",2012-08-12 17:17:00,13,NA,10.1212190477175,0,17,NA,6,21
"97613",2012-08-13 12:20:00,13,NA,9.34706607622073,0,12,NA,4,19
"97713",2012-08-14 16:44:00,13,NA,9.33093439830866,0,16,NA,4,20
"97913",2012-08-15 11:22:00,13,NA,8.99731062932988,0,11,NA,4,18
"98013",2012-08-16 13:51:00,13,NA,9.9277602953372,0,13,NA,5,21
"98116",2012-08-17 10:52:00,13,NA,9.18526153812227,0,10,NA,3,20
"98214",2012-08-18 14:20:00,13,NA,9.6037545761684,0,14,NA,4,20
"98313",2012-08-19 12:42:00,13,NA,8.87710400035245,0,12,NA,3,19
"98513",2012-08-20 18:44:00,13,NA,8.69600772256752,0,18,NA,3,19
"98613",2012-08-21 10:27:00,13,NA,9.06072771940705,0,10,NA,4,20
"98813",2012-08-22 15:33:00,13,NA,9.60690424800555,0,15,NA,4,21
"98913",2012-08-23 16:14:00,13,NA,10.249506668128,0,16,NA,4,22
"99116",2012-08-24 15:46:00,13,NA,8.3755329840007,0,15,NA,3,19
"99214",2012-08-25 10:41:00,13,NA,9.08764555818534,0,10,NA,3,20
"99313",2012-08-26 15:53:00,13,NA,8.45842396875145,0,15,NA,3,19
"99413",2012-08-27 14:27:00,13,NA,9.67912439668606,0,14,NA,5,21
"99613",2012-08-28 18:37:00,13,NA,9.38290428251542,0,18,NA,4,21
"99713",2012-08-29 16:00:00,13,NA,9.92277981318517,0,16,NA,4,22
"99913",2012-08-30 14:26:00,13,NA,10.0843077529237,0,14,NA,4,22
"100013",2012-08-31 15:49:00,13,NA,9.73331020306945,0,15,NA,4,21
"100113",2012-09-01 16:49:00,13,NA,10.4462507103413,0,16,NA,6,23
"100313",2012-09-02 17:40:00,13,NA,11.4695312357073,0,17,NA,7,24
"100413",2012-09-03 12:49:00,13,NA,11.0264020620367,0,12,NA,7,24
"100613",2012-09-04 16:19:00,13,NA,10.4277801271461,0,16,NA,5,22
"100813",2012-09-05 14:13:00,13,NA,10.0658035835262,0,14,NA,4,22
"101013",2012-09-06 14:33:00,13,NA,9.96307783085006,0,14,NA,4,22
"101213",2012-09-07 10:17:00,13,NA,10.0316573896118,0,10,NA,4,22
"101313",2012-09-08 16:13:00,13,NA,9.96050276435737,0,16,NA,4,22
"101413",2012-09-09 17:49:00,13,NA,9.76229865141274,0,17,NA,4,21
"101513",2012-09-10 10:58:00,13,NA,10.4158938243782,0,10,NA,5,22
"101613",2012-09-11 16:40:00,13,NA,9.51744445072005,0,16,NA,4,20
"101713",2012-09-12 14:32:00,13,NA,9.26238415240685,0,14,NA,3,20
"101913",2012-09-13 17:14:00,13,NA,9.91648309170612,0,17,NA,4,22
"102013",2012-09-14 15:55:00,13,NA,9.83686043472214,0,15,NA,4,22
"102117",2012-09-15 18:49:00,13,NA,9.55938909225357,0,18,NA,4,21
"102214",2012-09-16 17:54:00,13,NA,9.62025745570126,0,17,NA,4,21
"102313",2012-09-17 15:44:00,13,NA,9.56638748898582,0,15,NA,4,21
"102413",2012-09-18 14:14:00,13,NA,9.34196215625046,0,14,NA,4,20
"102513",2012-09-19 15:55:00,13,NA,9.30488917908686,0,15,NA,4,20
"102713",2012-09-20 14:14:00,13,NA,8.87150779556441,0,14,NA,4,19
"102813",2012-09-21 16:28:00,13,NA,9.75266990426056,0,16,NA,4,21
"102913",2012-09-22 10:36:00,13,NA,8.65223900194456,0,10,NA,3,19
"103013",2012-09-23 11:02:00,13,NA,9.991182763435,0,11,NA,4,22
"103213",2012-09-24 16:21:00,13,NA,9.22304703345425,0,16,NA,4,20
"103313",2012-09-25 10:39:00,13,NA,8.30227354542548,0,10,NA,3,17
"103413",2012-09-26 10:52:00,13,NA,8.68698171339548,0,10,NA,3,19
"103513",2012-09-27 11:52:00,13,NA,8.4447836627711,0,11,NA,3,19
"103613",2012-09-28 15:34:00,13,NA,9.69190490301349,0,15,NA,4,21
"103713",2012-09-29 11:13:00,13,NA,8.60751958704749,0,11,NA,3,18
"103813",2012-09-30 15:41:00,13,NA,8.91022970070632,0,15,NA,3,18
"103913",2012-10-01 15:08:00,13,NA,9.90407290009532,0,15,NA,4,21
"104013",2012-10-02 18:26:00,13,NA,10.0925853699975,0,18,NA,5,22
"104116",2012-10-03 10:50:00,13,NA,9.43420159771573,0,10,NA,4,19
"104313",2012-10-04 17:15:00,13,NA,8.68212072080509,0,17,NA,3,18
"104413",2012-10-05 10:20:00,13,NA,9.30201189944987,0,10,NA,4,19
"104513",2012-10-06 17:36:00,13,NA,10.0835947140169,0,17,NA,5,22
"104613",2012-10-07 12:33:00,13,NA,9.39479210182283,0,12,NA,3,20
"104713",2012-10-08 10:40:00,13,NA,8.32961402264626,0,10,NA,3,18
"104913",2012-10-09 17:19:00,13,NA,9.53578204731586,0,17,NA,4,21
"105013",2012-10-10 18:10:00,13,NA,10.588479110466,0,18,NA,5,22
"105117",2012-10-11 14:04:00,13,NA,9.61819685906075,0,14,NA,4,20
"105214",2012-10-12 12:30:00,13,NA,8.52365093408526,0,12,NA,3,19
"105413",2012-10-13 13:56:00,13,NA,9.10473122183145,0,13,NA,4,20
"105513",2012-10-14 18:21:00,13,NA,10.2096656739277,0,18,NA,5,22
"105613",2012-10-15 16:34:00,13,NA,9.86221667386409,0,16,NA,4,21
"105713",2012-10-16 12:47:00,13,NA,9.73088353532545,0,12,NA,4,21
"105813",2012-10-17 15:44:00,13,NA,9.99488467407959,0,15,NA,4,22
"105913",2012-10-18 11:37:00,13,NA,10.4493297093961,0,11,NA,4,22
"106013",2012-10-19 18:52:00,13,NA,10.1762832832238,0,18,NA,4,22
"106116",2012-10-20 16:30:00,13,NA,10.1310110087531,0,16,NA,4,22
"106214",2012-10-21 11:42:00,13,NA,11.0349255195847,0,11,NA,6,24
"106313",2012-10-22 14:51:00,13,NA,9.64028423065274,0,14,NA,4,21
"106513",2012-10-23 17:43:00,13,NA,9.56942307722422,0,17,NA,4,21
"106613",2012-10-24 18:26:00,13,NA,9.72790890969354,0,18,NA,4,21
"106813",2012-10-25 11:04:00,13,NA,9.93581270275127,0,11,NA,4,22
"106913",2012-10-26 12:32:00,13,NA,9.75248455523384,0,12,NA,4,21
"107013",2012-10-27 12:43:00,13,NA,9.21927232871341,0,12,NA,3,20
"107113",2012-10-28 11:30:00,13,NA,8.8195427637956,0,11,NA,3,19
"107213",2012-10-29 12:58:00,13,NA,9.77102927956021,0,12,NA,4,21
"107313",2012-10-30 16:33:00,13,NA,10.085639743315,0,16,NA,4,22
"107413",2012-10-31 17:34:00,13,NA,9.77389872323581,0,17,NA,4,21
"107613",2012-11-01 13:41:00,13,NA,9.87969771144263,0,13,NA,4,22
"107713",2012-11-02 12:12:00,13,NA,10.1969822943366,0,12,NA,4,23
"107813",2012-11-03 17:48:00,13,NA,9.93520552001047,0,17,NA,4,22
"107913",2012-11-04 10:46:00,13,NA,9.73593953293172,0,10,NA,4,22
"108117",2012-11-05 15:37:00,13,NA,10.4343992593794,0,15,NA,5,23
"108313",2012-11-06 12:53:00,13,NA,9.91667718261845,0,12,NA,4,22
"108413",2012-11-07 12:35:00,13,NA,9.99290429826245,0,12,NA,4,22
"108513",2012-11-08 13:54:00,13,NA,9.93038770599512,0,13,NA,4,22
"108613",2012-11-09 14:27:00,13,NA,9.65058260832448,0,14,NA,4,22
"108713",2012-11-10 14:39:00,13,NA,9.34203703246439,0,14,NA,4,20
"108813",2012-11-11 14:51:00,13,NA,9.86206902653763,0,14,NA,4,22
"108913",2012-11-12 13:23:00,13,NA,10.3751934811483,0,13,NA,4,23
"109013",2012-11-13 10:43:00,13,NA,10.2965462622043,0,10,NA,4,23
"109115",2012-11-14 12:37:00,13,NA,11.7597859836428,0,12,NA,6,26
"109213",2012-11-15 11:22:00,13,NA,10.4245165351531,0,11,NA,4,23
"109413",2012-11-16 16:15:00,13,NA,10.1665173748359,0,16,NA,4,23
"109613",2012-11-17 14:38:00,13,NA,10.0433177632382,0,14,NA,4,22
"6227",2010-08-01 14:12:00,14,NA,19.1988405569924,0,14,NA,10,14
"6330",2010-08-02 12:17:00,14,NA,18.7277393300246,0,12,NA,10,14
"6530",2010-08-03 17:27:00,14,NA,18.4230109047955,0,17,NA,9,14
"6680",2010-08-04 14:02:00,14,NA,18.9954103814736,0,14,NA,10,14
"6826",2010-08-05 13:02:00,14,NA,17.7426711625322,0,13,NA,9,13
"7027",2010-08-06 17:38:00,14,NA,18.6429516799086,0,17,NA,9,14
"7180",2010-08-07 16:34:00,14,NA,17.3995887184988,0,16,NA,9,13
"7230",2010-08-08 17:31:00,14,NA,17.9255052530345,0,17,NA,9,13
"7380",2010-08-09 12:45:00,14,NA,18.2823001790519,0,12,NA,9,14
"7427",2010-08-10 10:26:00,14,NA,17.7767525684879,0,10,NA,9,13
"7553",2010-08-11 16:40:00,14,NA,18.2839441763207,0,16,NA,9,13
"7762",2010-08-12 15:11:00,14,NA,17.449775064202,0,15,NA,9,13
"7835",2010-08-13 11:40:00,14,NA,19.2344525774209,0,11,NA,10,14
"7971",2010-08-14 11:21:00,14,NA,20.4408285033852,0,11,NA,11,15
"8035",2010-08-15 18:41:00,14,NA,18.9988176590625,0,18,NA,10,14
"8130",2010-08-16 13:27:00,14,NA,18.8122122795342,0,13,NA,10,14
"8244",2010-08-17 15:50:00,14,NA,18.9142792242365,0,15,NA,10,14
"8320",2010-08-18 14:57:00,14,NA,18.6284665847528,0,14,NA,10,14
"8480",2010-08-19 15:43:00,14,NA,18.8920172155109,0,15,NA,10,14
"8543",2010-08-20 12:56:00,14,NA,18.8242809723377,0,12,NA,10,14
"8730",2010-08-21 10:05:00,14,NA,18.1437078042993,0,10,NA,9,13
"8835",2010-08-22 11:40:00,14,NA,17.5314572564761,0,11,NA,9,13
"8980",2010-08-23 14:15:00,14,NA,19.3361035835782,0,14,NA,10,14
"9026",2010-08-24 14:19:00,14,NA,19.1071697568036,0,14,NA,10,14
"9144",2010-08-25 18:28:00,14,NA,19.9717526224863,0,18,NA,10,15
"9227",2010-08-26 14:53:00,14,NA,19.1444042622615,0,14,NA,10,14
"9444",2010-08-27 16:52:00,14,NA,18.7140576734517,0,16,NA,10,14
"9534",2010-08-28 10:04:00,14,NA,17.9277848375138,0,10,NA,9,13
"9627",2010-08-29 13:22:00,14,NA,20.0556250141953,0,13,NA,10,15
"9735",2010-08-30 11:28:00,14,NA,19.7492071065251,0,11,NA,10,15
"9844",2010-08-31 14:31:00,14,NA,19.5919493925793,0,14,NA,10,15
"9953",2010-09-01 18:34:00,14,NA,18.6061376474654,0,18,NA,10,14
"10130",2010-09-02 16:33:00,14,NA,20.1317755795338,0,16,NA,10,15
"10262",2010-09-03 12:46:00,14,NA,19.4418741118747,0,12,NA,10,15
"10340",2010-09-04 12:14:00,14,NA,17.6831751675825,0,12,NA,9,13
"10427",2010-09-05 16:21:00,14,NA,18.1185832800672,0,16,NA,9,13
